id,fecha,ticker,texto,etiqueta_consenso
t3_0127649,08/06/2021,AMC,lol GME just game me some tendies bro 😂,neu
t3_0037121,04/03/2021,GME,"BB big buy on everything, no ticker here",neu
t3_0098777,18/02/2021,AMC,"holding a small AMC position, watching for now",neu
t3_0046291,31/03/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0037375,05/03/2021,GME,"$GME going back to single digits, bearish af",bear
t3_0068474,15/06/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0090309,31/08/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0027298,01/02/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0028764,08/02/2021,GME,"this GME pump is fake, insiders dumping on retail",bear
t3_0058282,13/05/2021,GME,"$GME is overvalued, this bubble will pop hard",bear
t3_0042981,10/03/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0056504,06/05/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0007813,19/01/2021,GME,any DD on $GME? new to this stock,neu
t3_0061257,26/05/2021,GME,we like the stock 💎🙌 $GME price target 500 easy,bull
t3_0030237,11/02/2021,GME,"buying more $GME calls, this short squeeze is just starting",bull
t3_0019076,26/01/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0086672,13/08/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0001056,07/01/2021,GME,"this GME pump is fake, insiders dumping on retail",bear
t3_0109532,20/05/2021,AMC,idk man AMC is doing AMC things,bear
t3_0147928,30/08/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bear
t3_0081842,22/07/2021,GME,"closed my GME position, momentum is gone",bear
t3_0129849,08/06/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bull
t3_0085733,11/08/2021,GME,"everyone says sell GME, so obviously i bought more",bull
t3_0048493,07/04/2021,GME,"GME volume looks normal today, sideways action",neu
t3_0113356,01/06/2021,AMC,idk man AMC is doing AMC things,bull
t3_0077104,02/07/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0117563,04/06/2021,AMC,"all in on AMC leaps, retail is winning this one",bull
t3_0042119,10/03/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0131079,09/06/2021,AMC,"AMC moving a lot, volume is insane rn",bull
t3_0105518,12/04/2021,AMC,"everyone says sell AMC, so obviously i bought more",bull
t3_0082175,23/07/2021,GME,"$GME going back to single digits, bearish af",bear
t3_0040720,09/03/2021,GME,"$GME gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0012287,22/01/2021,GME,"$GME again huh, this sub never sleeps",neu
t3_0126635,08/06/2021,AMC,AMC is trash but im holding anyway lmao 💎🙌,bull
t3_0123931,08/06/2021,AMC,"all in on AMC leaps, retail is winning this one",bull
t3_0078247,07/07/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0072347,28/06/2021,GME,"closed my GME position, momentum is gone",bear
t3_0112868,01/06/2021,AMC,AMC is trash but im holding anyway lmao 💎🙌,bull
t3_0073657,28/06/2021,GME,"sold all my $GME, taking profits before the dump",bear
t3_0100740,10/03/2021,AMC,"AMC bagholders about to get wrecked, short it",bear
t3_0090614,31/08/2021,GME,"shorting $GME here, fundamentals are trash",bear
t3_0048273,07/04/2021,GME,idk man GME is doing GME things,bear
t3_0145489,12/08/2021,AMC,idk man AMC is doing AMC things,bear
t3_0065979,11/06/2021,GME,"everyone says sell GME, so obviously i bought more",bull
t3_0068759,15/06/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0058906,18/05/2021,GME,"this GME pump is fake, insiders dumping on retail",bear
t3_0042226,10/03/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0108392,10/05/2021,AMC,"sold all my $AMC, taking profits before the dump",bear
t3_0065844,11/06/2021,GME,"$GME options chain looks thin, low IV today",neu
t3_0128111,08/06/2021,AMC,idk man AMC is doing AMC things,bull
t3_0027560,03/02/2021,GME,"BB big buy on everything, no ticker here",neu
t3_0004734,15/01/2021,GME,"puts on GME, the squeeze is over, dead cat bounce",bear
t3_0021214,27/01/2021,GME,"watching $GME closely, could go either way 👀",bull
t3_0133162,09/06/2021,AMC,"everyone says sell AMC, so obviously i bought more",bull
t3_0081860,22/07/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0080843,16/07/2021,GME,idk man GME is doing GME things,neu
t3_0006189,18/01/2021,GME,idk man GME is doing GME things,neu
t3_0079000,09/07/2021,GME,idk man GME is doing GME things,neu
t3_0122772,08/06/2021,AMC,"buying more $AMC calls, this short squeeze is just starting",bull
t3_0109363,18/05/2021,AMC,"everyone says sell AMC, so obviously i bought more",bull
t3_0114606,02/06/2021,AMC,"$AMC again huh, this sub never sleeps",bull
t3_0067504,14/06/2021,GME,idk man GME is doing GME things,bull
t3_0046961,05/04/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0131235,09/06/2021,AMC,idk man AMC is doing AMC things,bull
t3_0084443,03/08/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0068356,15/06/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0008262,20/01/2021,GME,"this GME pump is fake, insiders dumping on retail",bear
t3_0046791,02/04/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0045402,24/03/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0131908,09/06/2021,AMC,"AMC is wild today, no idea where this goes",bull
t3_0031367,15/02/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0079129,09/07/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0021973,28/01/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0035571,26/02/2021,GME,"$GME gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0024210,29/01/2021,GME,check this https://t.co/abc123 not financial advice,neu
t3_0050578,09/04/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0112833,01/06/2021,AMC,"$AMC breaking resistance, tendies on the way 🤑",bull
t3_0078372,08/07/2021,GME,anyone have the GME float numbers handy,neu
t3_0041866,10/03/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0017526,26/01/2021,GME,idk man GME is doing GME things,bull
t3_0043095,10/03/2021,GME,🚀🚀🚀🚀🚀🚀 wen lambo 🦍🦍 to the mooooooon,neu
t3_0141944,06/07/2021,AMC,"$AMC again huh, this sub never sleeps",neu
t3_0110232,27/05/2021,AMC,"shorting $AMC here, fundamentals are trash",bear
t3_0148065,30/08/2021,AMC,any DD on $AMC? new to this stock,neu
t3_0138898,14/06/2021,AMC,"AMC moving a lot, volume is insane rn",neu
t3_0070403,22/06/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0129504,08/06/2021,AMC,idk man AMC is doing AMC things,bull
t3_0053436,21/04/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0073450,28/06/2021,GME,"puts on GME, the squeeze is over, dead cat bounce",bear
t3_0044502,18/03/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0070316,22/06/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0062167,28/05/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0093240,14/01/2021,AMC,"AMC is wild today, no idea where this goes",bull
t3_0057096,10/05/2021,GME,idk man GME is doing GME things,bull
t3_0106183,19/04/2021,AMC,lol GME just game me some tendies bro 😂,neu
t3_0015210,22/01/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0011971,22/01/2021,GME,"$GME breaking resistance, tendies on the way 🤑",bull
t3_0013161,22/01/2021,GME,"buying more $GME calls, this short squeeze is just starting",bull
t3_0115075,02/06/2021,AMC,"AMC moving a lot, volume is insane rn",bull
t3_0021657,28/01/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0062237,31/05/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0081011,19/07/2021,GME,"$GME gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0003523,14/01/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0022828,28/01/2021,GME,GME is trash but im holding anyway lmao 💎🙌,bull
t3_0129964,08/06/2021,AMC,"all in on AMC leaps, retail is winning this one",bull
t3_0146317,20/08/2021,AMC,"AMC bagholders about to get wrecked, short it",bear
t3_0097706,15/02/2021,AMC,"this AMC pump is fake, insiders dumping on retail",bear
t3_0053201,20/04/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0085047,06/08/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0086294,11/08/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0129602,08/06/2021,AMC,"AMC moving a lot, volume is insane rn",bull
t3_0025945,29/01/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0010465,22/01/2021,GME,GME is trash but im holding anyway lmao 💎🙌,bull
t3_0102556,24/03/2021,AMC,"AMC is wild today, no idea where this goes",bear
t3_0076858,01/07/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0050958,09/04/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0105159,07/04/2021,AMC,any DD on $AMC? new to this stock,neu
t3_0015450,25/01/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0100246,04/03/2021,AMC,"AMC moving a lot, volume is insane rn",neu
t3_0003994,15/01/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0027378,02/02/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0046977,05/04/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0109966,25/05/2021,AMC,"hold $AMC, never selling, this is the way",bull
t3_0143119,16/07/2021,AMC,$AMC going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0030900,12/02/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0090057,30/08/2021,GME,"$GME is overvalued, this bubble will pop hard",bear
t3_0007000,18/01/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0105726,14/04/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bear
t3_0092585,11/01/2021,AMC,AMC 🚀🚀 puts and calls and whatever idk,neu
t3_0097041,15/02/2021,AMC,idk man AMC is doing AMC things,bear
t3_0108433,10/05/2021,AMC,"AMC moving a lot, volume is insane rn",neu
t3_0047377,05/04/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0070968,24/06/2021,GME,"$GME going back to single digits, bearish af",bear
t3_0128146,08/06/2021,AMC,"AMC is wild today, no idea where this goes",bull
t3_0061370,26/05/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0094290,25/01/2021,AMC,"AMC moving a lot, volume is insane rn",bull
t3_0089050,25/08/2021,GME,"BB big buy on everything, no ticker here",neu
t3_0036712,03/03/2021,GME,what do you guys think about GME earnings next week,neu
t3_0131391,09/06/2021,AMC,$AMC going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0140405,23/06/2021,AMC,$AMC going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0092122,05/01/2021,AMC,"$AMC moon dump moon dump, pick one already",neu
t3_0111785,01/06/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0072758,28/06/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0089684,27/08/2021,GME,"this GME pump is fake, insiders dumping on retail",bear
t3_0060448,25/05/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0097814,15/02/2021,AMC,"$AMC again huh, this sub never sleeps",neu
t3_0000206,05/01/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0124268,08/06/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0003554,14/01/2021,GME,is $GME still being talked about here? asking,neu
t3_0002506,14/01/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0049702,08/04/2021,GME,"$GME going back to single digits, bearish af",bear
t3_0059067,18/05/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0076725,01/07/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0093762,20/01/2021,AMC,anyone have the AMC float numbers handy,neu
t3_0083052,27/07/2021,GME,idk man GME is doing GME things,bull
t3_0058910,18/05/2021,GME,what do you guys think about GME earnings next week,neu
t3_0086411,12/08/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0041670,10/03/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0052515,16/04/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0018220,26/01/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0097331,15/02/2021,AMC,🚀🚀🚀🚀🚀🚀 wen lambo 🦍🦍 to the mooooooon,neu
t3_0008279,20/01/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0102819,26/03/2021,AMC,$AMC to the moon 🚀 said the bagholder before the dump,bear
t3_0004717,15/01/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0087108,17/08/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0073858,28/06/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0053448,21/04/2021,GME,anyone have the GME float numbers handy,neu
t3_0102199,23/03/2021,AMC,any DD on $AMC? new to this stock,neu
t3_0113205,01/06/2021,AMC,"everyone says sell AMC, so obviously i bought more",bull
t3_0139010,15/06/2021,AMC,AMC is trash but im holding anyway lmao 💎🙌,bull
t3_0093566,18/01/2021,AMC,"AMC volume looks normal today, sideways action",neu
t3_0118870,04/06/2021,AMC,"AMC moving a lot, volume is insane rn",bull
t3_0079751,14/07/2021,GME,"GME volume looks normal today, sideways action",neu
t3_0145487,12/08/2021,AMC,🚀🚀🚀🚀🚀🚀 wen lambo 🦍🦍 to the mooooooon,neu
t3_0014401,22/01/2021,GME,"$GME breaking resistance, tendies on the way 🤑",bull
t3_0057896,12/05/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0139810,17/06/2021,AMC,"AMC moving a lot, volume is insane rn",bear
t3_0052576,16/04/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0125608,08/06/2021,AMC,"hold $AMC, never selling, this is the way",bull
t3_0044111,17/03/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0030984,15/02/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0136242,09/06/2021,AMC,"all in on AMC leaps, retail is winning this one",bull
t3_0029849,11/02/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0113820,01/06/2021,AMC,"$AMC options chain looks thin, low IV today",neu
t3_0027288,01/02/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0023377,28/01/2021,GME,GME to the moon 🚀🚀 diamond hands hold the line,bull
t3_0004586,15/01/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0079913,14/07/2021,GME,"everyone says sell GME, so obviously i bought more",bull
t3_0069409,17/06/2021,GME,"$GME going back to single digits, bearish af",bear
t3_0043754,15/03/2021,GME,"shorting $GME here, fundamentals are trash",bear
t3_0141126,29/06/2021,AMC,diamond hands on AMC? more like paper hands incoming,bear
t3_0097372,15/02/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bear
t3_0141597,01/07/2021,AMC,"$AMC breaking resistance, tendies on the way 🤑",bull
t3_0097339,15/02/2021,AMC,"watching $AMC closely, could go either way 👀",bear
t3_0090827,31/08/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0085953,11/08/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0046938,05/04/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0142936,15/07/2021,AMC,"$AMC again huh, this sub never sleeps",neu
t3_0070288,21/06/2021,GME,"everyone says sell GME, so obviously i bought more",bull
t3_0116976,03/06/2021,AMC,"$AMC gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0074777,29/06/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0058280,13/05/2021,GME,"watching $GME closely, could go either way 👀",bull
t3_0074808,29/06/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0106186,19/04/2021,AMC,what do you guys think about AMC earnings next week,neu
t3_0036587,03/03/2021,GME,GME to the moon 🚀🚀 diamond hands hold the line,bull
t3_0087726,18/08/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0120797,07/06/2021,AMC,lol GME just game me some tendies bro 😂,neu
t3_0038310,08/03/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0028379,05/02/2021,GME,idk man GME is doing GME things,bear
t3_0148081,30/08/2021,AMC,"AMC is wild today, no idea where this goes",bear
t3_0090711,31/08/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0130423,08/06/2021,AMC,"buying more $AMC calls, this short squeeze is just starting",bull
t3_0072498,28/06/2021,GME,idk man GME is doing GME things,bear
t3_0107866,05/05/2021,AMC,"$AMC moon dump moon dump, pick one already",neu
t3_0109091,14/05/2021,AMC,"$AMC again huh, this sub never sleeps",neu
t3_0037615,08/03/2021,GME,"BB big buy on everything, no ticker here",neu
t3_0096371,11/02/2021,AMC,$AMC to the moon 🚀 said the bagholder before the dump,bear
t3_0130813,09/06/2021,AMC,"buying more $AMC calls, this short squeeze is just starting",bull
t3_0026457,29/01/2021,GME,check this https://t.co/abc123 not financial advice,neu
t3_0077675,06/07/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0055245,29/04/2021,GME,idk man GME is doing GME things,bull
t3_0079350,12/07/2021,GME,is $GME still being talked about here? asking,neu
t3_0080058,15/07/2021,GME,"$GME options chain looks thin, low IV today",neu
t3_0083400,29/07/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0022101,28/01/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0113459,01/06/2021,AMC,$AMC going to zero... TO THE MOON 🚀 (im not selling),bull
